id,first_name,last_name,bats,throws,weight,height,debut,final_game,birth_year,birth_month,birth_day,birth_city,birth_state,birth_country
8626,Paul,Hoover,R,R,210,73,2001-09-08,2010-09-29,1976,4,14,Columbus,OH,USA
8627,John,Hope,R,R,195,75,1993-08-29,1996-05-14,1970,12,21,"Fort Lauderdale",FL,USA
8628,Sam,Hope,R,R,,70,1907-08-05,1907-08-05,1878,12,4,Brooklyn,NY,USA
8629,Buck,Hopkins,L,L,165,70,1907-07-22,1907-09-25,1883,1,3,Grafton,VA,USA
8630,Don,Hopkins,L,R,175,72,1975-04-08,1976-10-03,1952,1,9,"West Point",MS,USA
8631,Gail,Hopkins,L,R,198,70,1968-06-29,1974-10-02,1943,2,19,Tulsa,OK,USA
8632,Marty,Hopkins,R,R,175,71,1934-04-17,1935-09-22,1907,2,22,"Wolfe City",TX,USA
8633,Mike,Hopkins,R,R,160,68,1902-08-24,1902-08-24,1872,11,1,Glasgow,Glasgow,"United Kingdom"
8634,Paul,Hopkins,R,R,175,72,1927-09-29,1929-07-12,1904,9,25,Chester,CT,USA
8636,Bill,Hopper,R,R,175,72,1913-09-11,1915-07-15,1891,8,26,Jackson,TN,USA
8637,Jim,Hopper,R,R,175,73,1946-04-21,1946-05-17,1919,9,1,Charlotte,NC,USA
8638,Lefty,Hopper,,L,,72,1898-10-10,1898-10-13,1875,5,27,"Jersey City",NJ,USA
8640,Johnny,Hopp,L,L,170,70,1939-09-18,1952-09-27,1916,7,18,Hastings,NE,USA
8641,Patrick,Horan,,R,160,70,1884-05-17,1884-07-14,,,,,,
8642,Shags,Horan,R,R,170,70,1924-07-14,1924-09-18,1895,9,6,"St. Louis",MO,USA
8644,Joe,Horlen,R,R,170,72,1961-09-04,1972-10-04,1937,8,14,"San Antonio",TX,USA
8645,Bob,Horner,R,R,195,73,1978-06-16,1988-06-18,1957,8,6,"Junction City",KS,USA
8646,Jack,Horner,R,R,,,1894-05-07,1894-05-11,1863,9,21,Baltimore,MD,USA
8647,Trader,Horne,B,R,155,69,1929-04-24,1929-07-11,1898,4,12,Bachman,OH,USA
8648,Sam,Horn,L,L,215,77,1987-07-25,1995-09-20,1963,11,2,Dallas,TX,USA
8649,Rogers,Hornsby,R,R,175,71,1915-09-10,1937-07-20,1896,4,27,Winters,TX,USA
8650,Joe,Hornung,R,R,164,68,1879-05-01,1890-10-03,1857,6,12,Carthage,NY,USA
8651,Hanson,Horsey,R,R,165,71,1912-04-27,1912-04-27,1889,11,26,Galena,MD,USA
8652,Vince,Horsman,R,L,175,74,1991-09-05,1995-05-13,1967,3,9,Halifax,NS,CAN
8654,Oscar,Horstmann,R,R,165,71,1917-04-18,1919-06-01,1891,6,2,Alma,MO,USA
8655,Elmer,Horton,R,R,157,69,1896-09-24,1898-04-18,1866,9,4,Hamilton,OH,USA
8656,Ricky,Horton,L,L,195,74,1984-04-07,1990-07-23,1959,7,30,Poughkeepsie,NY,USA
8657,Tony,Horton,R,R,210,75,1964-07-31,1970-08-28,1944,12,6,"Santa Monica",CA,USA
8658,Willie,Horton,R,R,209,71,1963-09-10,1980-10-05,1942,10,18,Arno,VA,USA
8660,Dwayne,Hosey,B,R,175,70,1995-09-01,1996-06-20,1967,3,11,Sharon,PA,USA
8661,Steve,Hosey,R,R,215,75,1992-08-29,1993-09-15,1969,4,2,Oakland,CA,USA
8662,Dave,Hoskins,L,R,180,73,1953-04-18,1954-09-21,1917,8,3,Greenwood,MS,USA
8664,Tim,Hosley,R,R,185,71,1970-09-08,1981-06-10,1947,5,10,Spartanburg,SC,USA
8666,Chuck,Hostetler,L,R,175,72,1944-04-19,1945-09-23,1903,9,22,McClellandtown,PA,USA
8667,Dave,Hostetler,R,R,215,76,1981-09-15,1988-05-03,1956,3,27,Pasadena,CA,USA
8668,Gene,Host,B,L,190,71,1956-09-16,1957-06-23,1933,1,1,Leeper,PA,USA
8669,Pete,Hotaling,L,R,166,68,1879-05-01,1888-09-15,1856,12,16,Mohawk,NY,USA
8670,Ken,Hottman,R,R,190,71,1971-09-11,1971-09-30,1948,5,7,Stockton,CA,USA
8672,Byron,Houck,R,R,175,72,1912-05-15,1918-08-27,1891,8,28,Prosper,MN,USA
8673,Sadie,Houck,R,R,151,67,1879-05-01,1887-09-23,1856,2,29,Washington,DC,USA
8675,Charlie,Hough,R,R,190,74,1970-08-12,1994-07-26,1948,1,5,Honolulu,HI,USA
8676,Ralph,Houk,R,R,193,71,1947-04-26,1954-05-01,1919,8,9,Lawrence,KS,USA
8679,Ben,Houser,L,L,185,73,1910-05-02,1912-10-05,1883,11,30,Frackville,PA,USA
8680,Charlie,Householder,R,R,150,67,1884-04-20,1884-09-18,1855,8,21,Harrisburg,PA,USA
8681,Charlie,Householder,L,L,158,71,1882-05-02,1884-10-15,1854,2,8,Philadelphia,PA,USA
8682,Craig,House,R,R,210,74,2000-08-06,2000-09-28,1977,7,8,"Naha AFB",Okinawa,Japan
8683,Ed,Householder,L,L,180,69,1903-04-17,1903-04-30,1869,10,12,Pittsburgh,PA,USA
8684,William,Houseman,,,220,,1886-09-02,1886-09-02,1859,10,,Baltimore,MD,USA
8685,Fred,House,R,R,190,75,1913-04-22,1913-10-01,1890,10,3,Cabool,MO,USA
8686,Frank,House,L,R,190,73,1950-07-21,1961-09-25,1930,2,18,Bessemer,AL,USA
8688,John,Houseman,,,160,70,1894-09-11,1897-10-03,1870,1,10,,,Netherlands
8689,Joe,Houser,L,L,160,69,1914-04-24,1914-07-03,1891,7,3,Steubenville,OH,USA
8691,Pat,House,L,L,185,75,1967-09-06,1968-09-29,1940,9,1,Boise,ID,USA
8692,Paul,Householder,B,R,180,72,1980-08-26,1987-06-03,1958,9,4,Columbus,OH,USA
8694,Tom,House,L,L,190,71,1971-06-23,1978-09-29,1947,4,29,Seattle,WA,USA
8695,Wayne,Housie,B,R,165,69,1991-09-17,1993-06-09,1965,5,20,Hampton,VA,USA
8696,Tyler,Houston,L,R,210,74,1996-04-03,2003-08-29,1971,1,17,"Las Vegas",NV,USA
8697,Art,Houtteman,R,R,188,74,1945-04-29,1957-09-22,1927,8,7,Detroit,MI,USA
8698,Lefty,Houtz,L,L,170,70,1899-07-23,1899-07-26,1875,9,4,Connersville,IN,USA
8699,Steve,Hovley,L,L,188,70,1969-06-26,1973-09-28,1944,12,18,Ventura,CA,USA
8700,Ed,Hovlik,R,R,180,72,1918-07-14,1919-05-04,1891,8,20,Cleveland,OH,USA
8701,Joe,Hovlik,R,R,194,70,1909-07-10,1911-09-25,1884,8,16,,,Austria
8703,Bruce,Howard,B,R,180,74,1963-09-04,1968-09-07,1943,3,23,Salisbury,MD,USA
8704,Chris,Howard,R,R,200,74,1991-09-15,1994-08-10,1966,2,27,"San Diego",CA,USA
8705,Chris,Howard,R,L,185,72,1993-09-21,1995-09-20,1965,11,18,Lynn,MA,USA
8706,Dave,Howard,R,R,165,71,1912-05-08,1915-07-03,1889,5,1,Washington,DC,USA
8707,David,Howard,B,R,165,72,1991-04-14,1999-10-01,1967,2,26,Sarasota,FL,USA
8708,Del,Howard,L,R,180,72,1905-04-15,1909-10-06,1877,12,24,Kenney,IL,USA
8709,Doug,Howard,R,R,185,75,1972-09-06,1976-06-19,1948,2,6,"Salt Lake City",UT,USA
8710,Earl,Howard,R,R,160,73,1918-04-18,1918-04-18,1893,6,25,Everett,PA,USA
8711,Elston,Howard,R,R,196,74,1955-04-14,1968-09-29,1929,2,23,"St. Louis",MO,USA
8712,Frank,Howard,R,R,255,79,1958-09-10,1973-09-30,1936,8,8,Columbus,OH,USA
8713,Fred,Howard,R,R,190,75,1979-05-26,1979-09-06,1956,9,2,Portland,ME,USA
8714,Ivan,Howard,B,R,170,70,1914-04-25,1917-09-29,1882,10,12,Kenney,IL,USA
8715,Jim,Howarth,L,L,175,71,1971-09-05,1974-05-19,1947,3,7,Biloxi,MS,USA
8716,Larry,Howard,R,R,200,75,1970-08-09,1973-07-02,1945,6,6,Columbus,OH,USA
8717,Lee,Howard,L,L,175,74,1946-09-22,1947-09-25,1923,11,11,"Staten Island",NY,USA
8718,Matt,Howard,R,R,165,70,1996-05-17,1996-09-19,1967,9,22,"Fall River",MA,USA
8719,Mike,Howard,B,R,185,74,1981-09-12,1983-04-05,1958,4,2,Seattle,WA,USA
8720,Paul,Howard,R,R,170,68,1909-09-16,1909-09-29,1884,5,20,Boston,MA,USA
8724,Steve,Howard,R,R,205,74,1990-06-16,1990-07-17,1963,12,7,Oakland,CA,USA
8725,Thomas,Howard,B,R,200,74,1990-07-03,2000-10-01,1964,12,11,Middletown,OH,USA
8726,Wilbur,Howard,B,R,170,74,1973-09-04,1978-09-30,1949,1,8,Lowell,NC,USA
8727,Art,Howe,R,R,190,74,1974-07-10,1985-04-19,1946,12,15,Pittsburgh,PA,USA
8728,Cal,Howe,L,L,230,75,1952-09-26,1952-09-26,1924,11,27,"Rock Falls",IL,USA
8729,Dixie,Howell,L,R,210,74,1940-09-14,1958-04-26,1920,1,7,Harold,KY,USA
8730,Dixie,Howell,R,R,190,71,1947-05-06,1956-09-08,1920,4,24,Louisville,KY,USA
8731,Les,Howe,R,R,170,71,1923-08-18,1924-06-06,1895,8,24,Brooklyn,NY,USA
8732,Harry,Howell,R,R,,69,1898-10-10,1910-05-14,1876,11,14,Brooklyn,NY,USA
8733,Jay,Howell,R,R,200,75,1980-08-10,1994-08-08,1955,11,26,Miami,FL,USA
8734,Jack,Howell,L,R,180,72,1985-05-20,1999-07-17,1961,8,18,Tucson,AZ,USA
8736,Ken,Howell,R,R,200,75,1984-06-25,1990-08-05,1960,11,28,Detroit,MI,USA
8737,Pat,Howell,B,R,155,71,1992-07-10,1992-10-04,1968,8,31,Mobile,AL,USA
8738,Red,Howell,R,R,215,72,1941-04-24,1941-05-26,1909,1,29,Atlanta,GA,USA
8739,Roland,Howell,R,R,210,76,1912-06-14,1912-06-25,1892,1,3,Napoleonville,LA,USA
8740,Roy,Howell,L,R,190,73,1974-09-09,1984-09-29,1953,12,18,Lompoc,CA,USA
8741,Bill,Howerton,L,R,185,71,1949-09-11,1952-06-29,1921,12,12,Lompoc,CA,USA
8742,Shorty,Howe,,,,,1890-06-17,1893-06-20,,,,"New York",NY,USA
8743,Steve,Howe,L,L,180,73,1980-04-11,1996-06-21,1958,3,10,Pontiac,MI,USA
8744,Dann,Howitt,L,R,205,77,1989-09-15,1994-07-07,1964,2,13,"Battle Creek",MI,USA
8745,Dan,Howley,R,R,187,72,1913-05-15,1913-08-23,1885,10,16,Weymouth,MA,USA
8746,Bob,Howry,L,R,215,77,1998-06-21,2010-07-28,1973,8,4,Phoenix,AZ,USA
8747,Dick,Howser,R,R,155,68,1961-04-11,1968-09-27,1936,5,14,Miami,FL,USA
8748,Billy,Hoy,L,R,160,66,1888-04-20,1902-07-17,1862,5,23,Houcktown,OH,USA
8750,Tex,Hoyle,R,R,170,76,1952-04-18,1952-04-29,1921,7,17,Carbondale,PA,USA
8751,Peter,Hoy,L,R,220,79,1992-04-11,1992-05-12,1966,6,29,Brockville,ON,CAN
8753,LaMarr,Hoyt,R,R,195,75,1979-09-14,1986-10-03,1955,1,1,Columbia,SC,USA
8754,Waite,Hoyt,R,R,180,72,1918-07-24,1938-05-15,1899,9,9,Brooklyn,NY,USA
8755,Al,Hrabosky,R,L,185,71,1970-06-16,1982-08-18,1949,7,21,Oakland,CA,USA
8756,Kent,Hrbek,L,R,200,76,1981-08-24,1994-08-10,1960,5,21,Minneapolis,MN,USA
8757,Walt,Hriniak,L,R,180,71,1968-09-10,1969-09-30,1943,5,22,Natick,MA,USA
8759,Al,Hubbard,,,,,1883-09-13,1883-09-15,1860,12,9,Westfield,MA,USA
8761,Glenn,Hubbard,R,R,150,69,1978-07-14,1989-07-29,1957,9,25,Hahn,Rhineland-Palatinate,Germany
8762,Mike,Hubbard,R,R,180,73,1995-07-13,2001-06-13,1971,2,16,Lynchburg,VA,USA
8763,Trent,Hubbard,R,R,180,68,1994-07-07,2003-07-27,1964,5,11,Chicago,IL,USA
8764,Bill,Hubbell,R,R,195,73,1919-09-24,1925-09-13,1897,6,17,"San Francisco",CA,USA
8765,Carl,Hubbell,R,L,170,72,1928-07-26,1943-08-24,1903,6,22,Carthage,MO,USA
8766,Ken,Hubbs,R,R,175,74,1961-09-10,1963-09-29,1941,12,23,Riverside,CA,USA
8767,Clarence,Huber,R,R,165,70,1920-09-17,1926-09-29,1895,10,27,Tyler,TX,USA
8770,Otto,Huber,R,R,165,70,1939-06-10,1939-07-20,1914,3,12,Garfield,NJ,USA
8773,Ken,Huckaby,R,R,205,73,2001-10-06,2006-09-27,1971,1,27,"San Leandro",CA,USA
8774,Earl,Huckleberry,R,R,165,71,1935-09-13,1935-09-13,1910,5,23,Konawa,OK,USA
8775,John,Hudek,B,R,200,73,1994-04-23,1999-09-30,1966,8,8,Tampa,FL,USA
8776,Dave,Hudgens,L,L,210,74,1983-09-04,1983-10-01,1956,12,5,Oroville,CA,USA
8777,Jimmy,Hudgens,L,R,180,72,1923-09-14,1926-09-25,1902,8,24,Newburg,MO,USA
8778,Rex,Hudler,R,R,180,73,1984-09-09,1998-06-23,1960,9,2,Tempe,AZ,USA
8779,Willis,Hudlin,R,R,190,72,1926-08-15,1944-08-31,1906,5,23,Wagoner,OK,USA
8780,Charlie,Hudson,L,L,185,75,1972-05-21,1975-07-10,1949,8,18,Ada,OK,USA
8781,Charles,Hudson,B,R,185,75,1983-05-31,1989-08-11,1959,3,16,Ennis,TX,USA
8784,Hal,Hudson,L,L,175,70,1952-04-20,1953-09-23,1927,5,4,"Grosse Pointe",MI,USA
8785,Jesse,Hudson,L,L,165,74,1969-09-19,1969-09-19,1948,7,22,Mansfield,LA,USA
8786,Johnny,Hudson,R,R,160,70,1936-06-20,1945-09-23,1912,6,30,Bryan,TX,USA
8787,Joe,Hudson,R,R,173,73,1995-06-10,1998-08-07,1970,9,29,Philadelphia,PA,USA
8791,Nat,Hudson,R,R,,,1886-04-18,1889-06-27,1869,1,12,Chicago,IL,USA
8793,Rex,Hudson,B,R,165,71,1974-07-27,1974-07-27,1953,8,11,Tulsa,OK,USA
8794,Sid,Hudson,R,R,180,76,1940-04-18,1954-09-25,1915,1,3,Coalfield,TN,USA
8795,Tim,Hudson,R,R,175,73,1999-06-08,2015-10-01,1975,7,14,Columbus,GA,USA
8796,Frank,Huelsman,R,R,210,74,1897-10-03,1905-10-07,1874,6,5,"St. Louis",MO,USA
8797,Al,Huenke,R,R,175,72,1914-10-06,1914-10-06,1891,6,26,"New Bremen",OH,USA
8798,Aubrey,Huff,L,R,225,76,2000-08-02,2012-10-03,1976,12,20,Marion,OH,USA
8801,Ben,Huffman,L,R,175,71,1937-04-23,1937-10-02,1914,7,18,Rileyville,VA,USA
8803,Mike,Huff,R,R,180,73,1989-08-07,1996-07-04,1963,8,11,Honolulu,HI,USA
8804,Phil,Huffman,R,R,180,74,1979-04-10,1985-10-03,1958,6,20,Freeport,TX,USA
8806,Ed,Hug,R,R,,68,1903-07-06,1903-07-06,1880,7,14,Fayetteville,OH,USA
8807,Miller,Huggins,B,R,140,66,1904-04-15,1916-09-13,1878,3,27,Cincinnati,OH,USA
8808,Bill,Hughes,L,L,,,1884-09-28,1885-10-05,1860,,,,PA,USA
8809,Bill,Hughes,R,R,155,70,1921-09-15,1921-09-15,1896,11,18,Philadelphia,PA,USA
8810,Bobby,Hughes,R,R,237,76,1998-04-02,1999-08-22,1971,3,10,Burbank,CA,USA
8812,Dick,Hughes,R,R,195,75,1966-09-11,1968-09-28,1938,2,13,Stephens,AR,USA
8814,Ed,Hughes,R,R,180,73,1902-08-29,1906-05-31,1880,10,5,Chicago,IL,USA
8815,Jay,Hughes,R,R,185,,1898-04-18,1902-09-27,1874,1,22,Sacramento,CA,USA
8817,Jim,Hughey,,R,,72,1891-09-29,1900-09-30,1869,3,8,Wakeshma,MI,USA
8818,Jim,Hughes,R,R,200,73,1952-09-13,1957-08-27,1923,3,21,Chicago,IL,USA
8819,Jim,Hughes,R,R,190,75,1974-09-14,1977-04-19,1951,8,11,"Los Angeles",CA,USA
8820,Joe,Hughes,R,R,165,70,1902-08-30,1902-08-30,1880,2,21,Pardo,PA,USA
8821,Keith,Hughes,L,L,210,75,1987-05-19,1993-05-20,1963,9,12,"Bryn Mawr",PA,USA
8823,Mickey,Hughes,R,R,165,66,1888-04-22,1890-08-28,1866,10,25,"New York",NY,USA
8826,Roy,Hughes,R,R,167,70,1935-04-16,1946-09-28,1911,1,11,Cincinnati,OH,USA
8827,Terry,Hughes,R,R,185,73,1970-09-02,1974-10-02,1949,5,13,Spartanburg,SC,USA
8828,Tom,Hughes,R,R,175,73,1900-09-07,1913-10-03,1878,11,29,Chicago,IL,USA
8829,Tom,Hughes,R,R,175,74,1906-09-18,1918-07-17,1884,1,28,"Coal Creek",CO,USA
8830,Tom,Hughes,L,R,190,73,1930-09-09,1930-09-28,1907,8,6,Emmet,AR,USA
8831,Tommy,Hughes,R,R,190,73,1941-04-19,1948-07-19,1919,10,7,Wilkes-Barre,PA,USA
8832,Tom,Hughes,L,R,180,74,1959-09-13,1959-09-21,1934,9,13,Ancon,"Canal Zone",Panama
8834,Vern,Hughes,L,L,155,70,1914-07-06,1914-09-10,1893,4,15,Etna,PA,USA
8835,Tex,Hughson,R,R,198,75,1941-04-16,1949-10-02,1916,2,9,Buda,TX,USA
8836,Emil,Huhn,R,R,180,72,1915-04-10,1917-06-30,1892,3,10,"North Vernon",IN,USA
8838,Mark,Huismann,R,R,195,75,1983-08-16,1991-05-04,1958,5,11,Lincoln,NE,USA
8839,Rick,Huisman,R,R,200,75,1995-09-04,1996-09-28,1969,5,17,"Oak Park",IL,USA
8841,Billy,Hulen,L,L,148,68,1896-05-02,1899-05-12,1870,3,12,Dixon,CA,USA
8842,Tim,Hulett,R,R,185,72,1983-09-15,1995-05-14,1960,1,12,Springfield,IL,USA
8844,Harry,Hulihan,R,L,170,71,1922-08-16,1922-09-30,1899,4,18,Rutland,VT,USA
8846,David,Hulse,L,L,170,71,1992-08-11,1996-09-07,1968,2,25,"San Angelo",TX,USA
8847,Rudy,Hulswitt,R,R,165,68,1899-06-16,1910-08-25,1877,2,23,Newport,KY,USA
8849,Hank,Hulvey,B,R,180,72,1923-09-05,1923-09-05,1897,7,18,"Mount Sidney",VA,USA
8851,Tom,Hume,R,R,185,73,1977-05-25,1987-10-02,1953,3,29,Cincinnati,OH,USA
8853,John,Hummel,R,R,160,71,1905-09-12,1918-09-02,1883,4,4,Bloomsburg,PA,USA
8855,Al,Humphrey,L,R,180,71,1911-09-01,1911-09-07,1886,2,28,Ashtabula,OH,USA
8856,Bert,Humphries,R,R,182,71,1910-04-16,1915-10-02,1880,9,26,California,PA,USA
8857,Byron,Humphrey,R,R,180,72,1938-04-24,1938-05-04,1911,6,17,Vienna,MO,USA
8858,Bob,Humphreys,R,R,165,71,1962-09-08,1970-09-25,1935,8,18,Covington,VA,USA
8859,John,Humphries,L,L,185,72,1883-07-07,1884-10-13,1861,11,12,"North Gower",ON,CAN
8860,Johnny,Humphries,R,R,185,73,1938-05-08,1946-07-28,1915,6,23,"Clifton Forge",VA,USA
8861,Mike,Humphreys,R,R,185,72,1991-07-29,1993-10-03,1967,4,10,Dallas,TX,USA
8862,Terry,Humphrey,R,R,185,75,1971-09-05,1979-06-11,1949,8,4,Chickasha,OK,USA
8864,Randy,Hundley,R,R,170,71,1964-09-27,1977-09-25,1942,6,1,Martinsville,VA,USA
8865,Todd,Hundley,B,R,170,71,1990-05-18,2003-09-27,1969,5,27,Martinsville,VA,USA
8866,Bernie,Hungling,R,R,180,74,1922-04-14,1930-08-11,1896,3,5,Dayton,OH,USA
8867,Bill,Hunnefield,B,R,165,70,1926-04-17,1931-09-27,1899,1,5,Dedham,MA,USA
8868,Ben,Hunt,L,L,190,77,1910-08-24,1913-04-19,1888,11,10,Eufaula,OK,USA
8869,Dick,Hunt,,,145,69,1872-05-07,1872-07-09,1847,,,,NY,USA
8870,Bill,Hunter,R,,160,67,1884-05-02,1884-05-09,1855,,,"St. Thomas",ON,CAN
8871,Bill,Hunter,L,L,155,67,1912-08-06,1912-09-01,1887,7,8,Buffalo,NY,USA
8872,Billy,Hunter,R,R,180,72,1953-04-14,1958-09-27,1928,6,4,Punxsutawney,PA,USA
8873,Brian,Hunter,R,L,195,72,1991-05-31,2000-10-01,1968,3,4,Torrance,CA,USA
8874,Brian,Hunter,R,R,180,76,1994-06-27,2003-07-24,1971,3,5,Portland,OR,USA
8875,Buddy,Hunter,R,R,170,70,1971-07-01,1975-06-01,1947,8,9,Omaha,NE,USA
8876,Catfish,Hunter,R,R,190,72,1965-05-13,1979-09-17,1946,4,8,Hertford,NC,USA
8878,Eddie,Hunter,R,R,150,67,1933-08-05,1933-08-05,1905,2,6,Bellevue,KY,USA
8879,George,Hunter,B,L,165,68,1909-05-04,1910-05-09,1887,7,8,Buffalo,NY,USA
8880,Herb,Hunter,L,R,165,72,1916-04-29,1921-10-01,1895,12,25,Boston,MA,USA
8881,Jim,Hunter,R,R,205,75,1991-05-17,1991-08-06,1964,6,22,"Jersey City",NJ,USA
8882,Lem,Hunter,,,,,1883-09-01,1883-09-01,1863,1,16,Warren,OH,USA
8883,Newt,Hunter,R,R,180,72,1911-04-12,1911-09-06,1880,1,5,Chillicothe,OH,USA
8884,Rich,Hunter,R,R,185,73,1996-04-06,1996-09-29,1974,9,25,Pasadena,CA,USA
8885,Torii,Hunter,R,R,220,74,1997-08-22,2015-10-03,1975,7,18,"Pine Bluff",AR,USA
8887,Willard,Hunter,R,L,180,74,1962-04-16,1964-10-04,1934,3,8,Newark,NJ,USA
8888,Joel,Hunt,R,R,165,70,1931-04-27,1932-05-20,1905,10,11,Texico,NM,USA
8889,Ken,Hunt,R,R,205,73,1959-09-10,1964-10-04,1934,7,13,"Grand Forks",ND,USA
8890,Ken,Hunt,R,R,200,76,1961-04-16,1961-09-30,1938,12,14,Ogden,UT,USA
8891,Randy,Hunt,R,R,185,72,1985-06-04,1986-10-05,1960,1,3,Prattville,AL,USA
8892,Ron,Hunt,R,R,186,72,1963-04-16,1974-09-28,1941,2,23,"St. Louis",MO,USA
8893,Steve,Huntz,B,R,204,73,1967-09-19,1975-06-04,1945,12,3,Cleveland,OH,USA
8894,Walt,Huntzinger,R,R,150,72,1923-09-29,1926-09-15,1899,2,6,Pottsville,PA,USA
8895,Dave,Huppert,R,R,190,73,1983-09-15,1985-10-06,1957,4,17,"South Gate",CA,USA
8896,Clint,Hurdle,L,R,195,75,1977-09-18,1987-06-26,1957,7,30,"Big Rapids",MI,USA
8897,Tom,Hurd,R,R,155,69,1954-07-30,1956-09-29,1924,5,27,Danville,VA,USA
8898,Dick,Hurley,L,,160,67,1872-04-18,1872-04-23,1847,,,Honesdale,PA,USA
8900,Jerry,Hurley,R,R,190,72,1889-05-01,1891-07-13,1863,6,15,Boston,MA,USA
8901,Jerry,Hurley,R,R,,,1901-09-22,1907-04-15,1875,4,,"New York",NY,USA
8903,Bill,Hurst,R,R,220,79,1996-09-18,1996-09-28,1970,4,28,"Miami Beach",FL,USA
8904,Bruce,Hurst,L,L,200,76,1980-04-12,1994-06-18,1958,3,24,"St. George",UT,USA
8905,Don,Hurst,L,L,215,72,1928-05-13,1934-09-20,1905,8,12,Maysville,KY,USA
8906,James,Hurst,L,L,160,72,1994-04-04,1994-05-22,1967,6,1,Plantation,FL,USA
8907,Jimmy,Hurst,R,R,225,78,1997-09-10,1997-09-28,1972,3,1,Tuscaloosa,AL,USA
8908,Jonathan,Hurst,R,R,175,75,1992-06-09,1994-04-21,1966,10,20,"New York",NY,USA
8911,Edwin,Hurtado,R,R,215,75,1995-05-22,1997-07-30,1970,2,1,Barquisimeto,Lara,Venezuela
8912,Butch,Huskey,R,R,244,75,1993-09-08,2000-10-01,1971,11,10,Anadarko,OK,USA
8913,Jeff,Huson,L,R,180,75,1988-09-02,2000-10-01,1964,8,15,Scottsdale,AZ,USA
8914,Carl,Husta,R,R,176,71,1925-09-24,1925-10-03,1902,4,8,"Egg Harbor City",NJ,USA
8915,Bill,Husted,,,,,1890-04-29,1890-10-04,1866,10,11,Gloucester,NJ,USA
8916,Bert,Husting,R,R,185,70,1900-08-16,1902-09-18,1878,3,6,Mayville,WI,USA
8917,Harry,Huston,R,R,168,69,1906-09-03,1906-09-19,1883,10,14,Bellefontaine,OH,USA
8918,Warren,Huston,R,R,170,72,1937-06-24,1944-09-04,1913,10,31,Newtonville,MA,USA
8919,Bill,Hutchison,R,R,175,69,1884-06-10,1897-05-20,1859,12,17,"New Haven",CT,USA
8920,Chad,Hutchinson,R,R,230,77,2001-04-04,2001-04-17,1977,2,21,Boulder,CO,USA
8922,Ed,Hutchinson,L,R,175,71,1890-06-17,1890-10-02,1867,5,19,Pittsburgh,PA,USA
8923,Fred,Hutchinson,L,R,190,74,1939-05-02,1953-09-27,1919,8,12,Seattle,WA,USA
8924,Ira,Hutchinson,R,R,180,70,1933-09-24,1945-07-19,1910,8,31,Chicago,IL,USA
8925,Joe,Hutcheson,L,R,200,74,1933-07-08,1933-10-01,1905,2,5,Springtown,TX,USA
8926,Johnny,Hutchings,B,R,250,74,1940-04-26,1946-04-21,1916,4,14,Chicago,IL,USA
8927,Herb,Hutson,R,R,205,74,1974-04-10,1974-09-29,1949,7,17,Savannah,GA,USA
8928,Roy,Hutson,L,R,165,69,1925-09-20,1925-10-01,1902,2,27,Luray,MO,USA
8929,Jim,Hutto,R,R,195,71,1970-04-17,1975-09-28,1947,10,17,Norfolk,VA,USA
8930,Mark,Hutton,R,R,240,78,1993-07-23,1998-05-21,1970,2,6,"South Adelaide","South Australia",Australia
8931,Tom,Hutton,L,L,180,71,1966-09-16,1981-09-03,1946,4,20,"Los Angeles",CA,USA
8933,Ham,Hyatt,L,R,185,73,1909-04-15,1918-09-02,1884,11,1,"Buncombe County",NC,USA
8935,Dick,Hyde,R,R,170,71,1955-04-23,1961-08-04,1928,8,3,Hindsboro,IL,USA
8936,Tim,Hyers,L,L,185,73,1994-04-04,1999-08-05,1971,10,3,Atlanta,GA,USA
8937,William,Hyndman,,,150,68,,,1854,10,1,Philadelphia,PA,USA
8939,Pat,Hynes,L,L,165,69,1903-09-27,1904-10-09,1884,3,12,"St. Louis",MO,USA
8940,Adam,Hyzdu,R,R,210,74,2000-09-08,2006-04-26,1971,12,6,"San Jose",CA,USA
8943,Raul,Ibanez,L,R,225,74,1996-08-01,2014-09-28,1972,6,2,"New York",NY,USA
8945,Ham,Iburg,R,R,165,71,1902-04-17,1902-10-03,1873,10,30,"San Francisco",CA,USA
8950,Gary,Ignasiak,L,L,185,71,1973-09-20,1973-09-29,1949,9,1,"Mount Clemens",MI,USA
8951,Mike,Ignasiak,B,R,175,71,1991-08-22,1995-08-21,1966,3,12,Anchorville,MI,USA
8953,Blaise,Ilsley,L,L,195,73,1994-04-04,1994-07-07,1964,4,9,Alpena,MI,USA
8954,Harry,Imlay,R,R,168,71,1913-07-07,1913-09-27,1889,1,12,Allentown,NJ,USA
8955,Pete,Incaviglia,R,R,225,73,1986-04-08,1998-09-27,1964,4,2,"Pebble Beach",CA,USA
8958,Alexis,Infante,R,R,175,70,1987-09-27,1990-07-15,1961,12,4,Barquisimeto,Lara,Venezuela
8961,Brandon,Inge,R,R,190,71,2001-04-03,2013-07-21,1977,5,19,Lynchburg,VA,USA
8962,Bob,Ingersoll,R,R,175,71,1914-04-23,1914-06-02,1883,1,8,"Rapid City",SD,USA
8963,Scotty,Ingerton,R,R,172,73,1911-04-12,1911-10-09,1886,4,19,Peninsula,OH,USA
8965,Charlie,Ingraham,,,170,71,1883-07-04,1883-07-04,1860,4,8,Peru,OH,USA
